source_experiment_id,feature_set_version,chain,symbol,token_address,timestamp,holdings_change_1h_pct,price_return_1h_pct,positive_holdings_delta_hours_1h,negative_holdings_delta_hours_1h,accumulation_persistence_1h,distribution_persistence_1h,holdings_velocity_1h_pct_per_hour,holdings_acceleration_1h_pct_per_hour,holder_count_change_1h,accumulation_retention_1h,flow_price_divergence_1h_pct,market_phase_1h,holdings_change_4h_pct,price_return_4h_pct,positive_holdings_delta_hours_4h,negative_holdings_delta_hours_4h,accumulation_persistence_4h,distribution_persistence_4h,holdings_velocity_4h_pct_per_hour,holdings_acceleration_4h_pct_per_hour,holder_count_change_4h,accumulation_retention_4h,flow_price_divergence_4h_pct,market_phase_4h,holdings_change_12h_pct,price_return_12h_pct,positive_holdings_delta_hours_12h,negative_holdings_delta_hours_12h,accumulation_persistence_12h,distribution_persistence_12h,holdings_velocity_12h_pct_per_hour,holdings_acceleration_12h_pct_per_hour,holder_count_change_12h,accumulation_retention_12h,flow_price_divergence_12h_pct,market_phase_12h,holdings_change_24h_pct,price_return_24h_pct,positive_holdings_delta_hours_24h,negative_holdings_delta_hours_24h,accumulation_persistence_24h,distribution_persistence_24h,holdings_velocity_24h_pct_per_hour,holdings_acceleration_24h_pct_per_hour,holder_count_change_24h,accumulation_retention_24h,flow_price_divergence_24h_pct,market_phase_24h
2026-08-16-seven-token-pilot,community-signals-v1,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T02:00:00Z,0.0,1.9600266430082947,0,0,0.0,0.0,0.0,0.0,0,,-1.9600266430082947,flat,0.024987366491191487,21.291214836015193,1,0,0.25,0.0,0.006246841622797872,0.006246841622797872,1,1.0,-21.266227469524,markup,0.5778564796301344,17.545090136923026,2,0,0.16666666666666666,0.0,0.048154706635844535,0.040630258650412955,1,1.0,-16.96723365729289,markup,0.6686716215781985,25.02080500793118,8,2,0.3333333333333333,0.08333333333333333,0.02786131756575827,0.057271793252787015,2,0.9667307806581077,-24.352133386352982,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T03:00:00Z,0.0,1.1208125660217672,0,0,0.0,0.0,0.0,0.0,0,,-1.1208125660217672,flat,0.024987366491191487,8.656967407945281,1,0,0.25,0.0,0.006246841622797872,0.006246841622797872,1,1.0,-8.631980041454089,markup,0.5778564796301344,24.755390752104756,2,0,0.16666666666666666,0.0,0.048154706635844535,0.041901483513647385,1,1.0,-24.17753427247462,markup,0.6533287729564741,30.44621803210914,7,2,0.2916666666666667,0.08333333333333333,0.027222032206519753,0.05600185517474303,1,0.9659810744533684,-29.792889259152666,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T04:00:00Z,0.5428475098175234,1.3529934992467352,1,0,1.0,0.0,0.5428475098175234,0.5428475098175234,0,1.0,-0.8101459894292118,markup,0.5428475098175234,9.87691821937049,1,0,0.25,0.0,0.13571187745438085,0.12946503583158298,0,1.0,-9.334070709552966,markup,0.5679705196054652,9.570317560488938,2,0,0.16666666666666666,0.0,0.047330876633788765,-0.005017826675968173,1,1.0,-9.002347040883473,markup,1.1997228617488975,31.29035547194283,8,2,0.3333333333333333,0.08333333333333333,0.04998845257287073,0.078768275541094,1,0.9811828956127473,-30.090632610193936,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T05:00:00Z,0.0,-4.689923182450606,0,0,0.0,0.0,0.0,-0.5428475098175234,0,,4.689923182450606,flat,0.5428475098175234,-0.40308397378393535,1,0,0.25,0.0,0.13571187745438085,0.12946503583158298,0,1.0,0.9459314836014587,accumulation_divergence,0.5679705196054652,4.748656310370825,2,0,0.16666666666666666,0.0,0.047330876633788765,-0.004072225303791699,1,1.0,-4.180685790765359,markup,1.1883111964384518,32.94990178055834,7,2,0.2916666666666667,0.08333333333333333,0.04951296651826883,0.07298667192977559,1,0.9810077235942459,-31.76159058411989,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T06:00:00Z,0.00361074710846232,0.1879087787947764,1,0,1.0,0.0,0.00361074710846232,0.00361074710846232,0,1.0,-0.1842980316863141,markup,0.5464778577767282,-2.134129756349301,2,0,0.5,0.0,0.13661946444418205,0.13037262282138418,0,1.0,2.6806076141260293,accumulation_divergence,0.5716017746930424,2.073918265204755,3,0,0.25,0.0,0.0476334812244202,-0.00513675018666282,1,1.0,-1.5023164905117126,markup,1.2084641785770955,43.65612574669031,8,1,0.3333333333333333,0.041666666666666664,0.05035267410737898,0.07450181611086265,1,0.9944827103689066,-42.44766156811321,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T07:00:00Z,0.11835868112424208,2.197346983589421,1,0,1.0,0.0,0.11835868112424208,0.11474793401577976,0,1.0,-2.078988302465179,markup,0.6654833428860751,-1.0922475270731757,3,0,0.75,0.0,0.16637083572151878,0.1601239940987209,0,1.0,1.7577308699592509,accumulation_divergence,0.6906369961390935,5.208324819477594,4,0,0.3333333333333333,0.0,0.05755308301159112,0.008448855705778247,1,1.0,-4.517687823338501,markup,1.2839573073341493,46.49829466526296,8,1,0.3333333333333333,0.041666666666666664,0.053498221138922886,0.07583566026460921,1,0.9948076855997898,-45.21433735792881,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T08:00:00Z,0.0,1.974059268650885,0,0,0.0,0.0,0.0,-0.11835868112424208,0,,-1.974059268650885,flat,0.12197370186535217,-0.4861655824871969,2,0,0.5,0.0,0.030493425466338042,-0.1052184519880428,0,1.0,0.608139284352549,accumulation_divergence,0.6906369961390935,12.98195527286763,4,0,0.3333333333333333,0.0,0.05755308301159112,0.009020184476190206,1,1.0,-12.291318276728536,markup,1.277054012394907,42.886707174448645,7,1,0.2916666666666667,0.041666666666666664,0.053210583849787794,0.07526553522677291,1,0.9947801182777443,-41.60965316205374,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T09:00:00Z,0.0,-0.17547646207264345,0,0,0.0,0.0,0.0,0.0,0,,0.17547646207264345,flat,0.12197370186535217,4.227395862630168,2,0,0.5,0.0,0.030493425466338042,-0.1052184519880428,0,1.0,-4.105422160764816,markup,0.6906369961390935,14.074314707858914,4,0,0.3333333333333333,0.0,0.05755308301159112,0.008458473823428715,1,1.0,-13.38367771171982,markup,1.283841092806992,39.79855493222657,7,0,0.2916666666666667,0.0,0.05349337886695801,0.0759783671210527,2,1.0,-38.51471383941958,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T11:00:00Z,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T12:00:00Z,0.0,3.4332730547540935,0,0,0.0,0.0,0.0,,0,,-3.4332730547540935,flat,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T13:00:00Z,0.0,0.9561808589632959,0,0,0.0,0.0,0.0,0.0,0,,-0.9561808589632959,flat,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T14:00:00Z,0.0,-0.7934855257773266,0,0,0.0,0.0,0.0,0.0,0,,0.7934855257773266,flat,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T15:00:00Z,7.276165072678253e-05,-1.104295075850581,1,0,1.0,0.0,7.276165072678253e-05,7.276165072678253e-05,0,1.0,1.1043678375013077,accumulation_divergence,7.276165072678253e-05,2.4497263184780182,1,0,0.25,0.0,1.8190412681695634e-05,,0,1.0,-2.4496535568272915,markup,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T16:00:00Z,0.0004643217524691323,-8.344040464277125,1,0,1.0,0.0,0.0004643217524691323,0.0003915601017423498,1,1.0,8.344504786029594,accumulation_divergence,0.0005370837410589857,-9.215596755586708,2,0,0.5,0.0,0.00013427093526474643,,1,1.0,9.216133839327767,accumulation_divergence,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T17:00:00Z,0.0,-3.4297905189239253,0,0,0.0,0.0,0.0,-0.0004643217524691323,0,,3.4297905189239253,flat,0.0005370837410589857,-13.159662297693798,2,0,0.5,0.0,0.00013427093526474643,,1,1.0,13.160199381434857,accumulation_divergence,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T18:00:00Z,0.0012312068216502325,4.2048464453458,1,0,1.0,0.0,0.0012312068216502325,0.0012312068216502325,0,1.0,-4.20361523852415,markup,0.0017682971753307797,-8.784376676371519,3,0,0.75,0.0,0.0004420742938326949,,1,1.0,8.78614497354685,accumulation_divergence,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T19:00:00Z,0.009190307323869717,-6.040611135933016,1,0,1.0,0.0,0.009190307323869717,0.007959100502219485,1,1.0,6.049801443256886,accumulation_divergence,0.0108859974395914,-13.33734635981939,3,0,0.75,0.0,0.00272149935989785,0.0027033089472161542,2,1.0,13.348232357258983,accumulation_divergence,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T20:00:00Z,0.0,-10.853356125869318,0,0,0.0,0.0,0.0,-0.009190307323869717,0,,10.853356125869318,flat,0.010421627297230174,-15.709957537052087,2,0,0.5,0.0,0.0026054068243075434,0.002471135889042797,1,1.0,15.720379164349318,accumulation_divergence,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T21:00:00Z,0.25676550806763565,-0.728964199785398,1,0,1.0,0.0,0.25676550806763565,0.25676550806763565,1,1.0,0.9857297078530336,accumulation_divergence,0.267213894509144,-13.352576659983107,3,0,0.75,0.0,0.066803473627286,0.06666920269202126,2,1.0,13.619790554492251,accumulation_divergence,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T22:00:00Z,0.00044043753020250875,7.3324951275483885,1,0,1.0,0.0,0.00044043753020250875,-0.25632507053743314,0,1.0,-7.332054690018186,markup,0.26642102193417116,-10.751903959334852,3,0,0.75,0.0,0.06660525548354279,0.0661631811897101,2,1.0,11.018324981269023,accumulation_divergence,,,,,,,,,,,,unavailable,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T23:00:00Z,0.0011046305639084153,-0.18578691327778563,1,0,1.0,0.0,0.0011046305639084153,0.0006641930337059065,0,1.0,0.18689154384169404,accumulation_divergence,0.25831454824138955,-5.19065115807723,3,0,0.75,0.0,0.06457863706034739,0.06185713770044954,1,1.0,5.44896570631862,accumulation_divergence,0.269301623342022,-15.822901971782134,7,0,0.5833333333333334,0.0,0.0224418019451685,,3,1.0,16.092203595124154,accumulation_divergence,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T00:00:00Z,0.0,8.414799167743524,0,0,0.0,0.0,0.0,-0.0011046305639084153,0,,-8.414799167743524,flat,0.25831454824138955,15.301441167370333,3,0,0.75,0.0,0.06457863706034739,0.061973230236039845,1,1.0,-15.043126619128945,markup,0.269301623342022,-11.7687866995983,7,0,0.5833333333333334,0.0,0.0224418019451685,,3,1.0,12.038088322940322,accumulation_divergence,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T01:00:00Z,0.0,-4.858634603304324,0,0,0.0,0.0,0.0,0.0,0,,4.858634603304324,flat,0.001545072959308058,10.504906657241463,2,0,0.5,0.0,0.0003862682398270145,-0.06641720538745899,0,1.0,-10.503361584282155,markup,0.269301623342022,-16.850676872034008,7,0,0.5833333333333334,0.0,0.0224418019451685,,3,1.0,17.11997849537603,accumulation_divergence,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T02:00:00Z,0.0,-6.741156982124663,0,0,0.0,0.0,0.0,0.0,0,,6.741156982124663,flat,0.0011046305639084153,-3.9847184172318473,1,0,0.25,0.0,0.0002761576409771038,-0.06632909784256569,0,1.0,3.9858230477957557,accumulation_divergence,0.269301623342022,-21.83568071380596,7,0,0.5833333333333334,0.0,0.0224418019451685,,3,1.0,22.10498233714798,accumulation_divergence,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T03:00:00Z,0.0024662905395711476,1.7545722650247564,1,0,1.0,0.0,0.0024662905395711476,0.0024662905395711476,0,1.0,-1.7521059744851852,markup,0.0024662905395711476,-2.1182093589020567,1,0,0.25,0.0,0.0006165726348927869,-0.0639620644254546,0,1.0,2.120675649441628,accumulation_divergence,0.2717015962967695,-19.576114236167296,7,0,0.5833333333333334,0.0,0.022641799691397457,,3,1.0,19.847815832464065,accumulation_divergence,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T04:00:00Z,0.0,-2.919503932611156,0,0,0.0,0.0,0.0,-0.0024662905395711476,0,,2.919503932611156,flat,0.0024662905395711476,-12.351331512411045,1,0,0.25,0.0,0.0006165726348927869,-0.0639620644254546,0,1.0,12.353797802950616,accumulation_divergence,0.2712360151364779,-14.816333109502988,6,0,0.5,0.0,0.022603001261373157,,2,1.0,15.087569124639465,accumulation_divergence,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T05:00:00Z,0.0,-2.693268204272936,0,0,0.0,0.0,0.0,0.0,0,,2.693268204272936,flat,0.0024662905395711476,-10.356494872517096,1,0,0.25,0.0,0.0006165726348927869,0.00023030439506577238,0,1.0,10.358961163056668,accumulation_divergence,0.2712360151364779,-14.166653753459524,6,0,0.5,0.0,0.022603001261373157,,2,1.0,14.437889768596001,accumulation_divergence,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T06:00:00Z,0.0,0.1276575034070193,0,0,0.0,0.0,0.0,0.0,0,,-0.1276575034070193,flat,0.0024662905395711476,-3.7539616796544606,1,0,0.25,0.0,0.0006165726348927869,0.0003404149939156831,0,1.0,3.7564279701940317,accumulation_divergence,0.2700014840381293,-17.525027016353256,5,0,0.4166666666666667,0.0,0.022500123669844108,,2,1.0,17.795028500391386,accumulation_divergence,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T07:00:00Z,-0.010395244243377455,7.430346025353063,0,1,0.0,1.0,-0.010395244243377455,-0.010395244243377455,0,,-7.44074126959644,distribution_divergence,-0.010395244243377455,1.6145512694382136,0,1,0.0,0.25,-0.0025988110608443638,-0.0032153836957371507,0,,-1.624946513681591,distribution_divergence,0.2503648558574767,-5.700590508488523,4,1,0.3333333333333333,0.08333333333333333,0.02086373798812306,,1,0.960035027300534,5.950955364346,accumulation_divergence,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T08:00:00Z,0.004303644196501644,3.6027624159211236,1,0,1.0,0.0,0.004303644196501644,0.014698888439879099,0,1.0,-3.598458771724622,markup,-0.006092047421202285,8.441434063751597,1,1,0.25,0.25,-0.0015230118553005711,-0.002139584490193358,0,0.0,-8.447526111172799,distribution_divergence,0.25467927486655384,9.59110621488879,5,1,0.4166666666666667,0.08333333333333333,0.021223272905546153,,1,0.9606854406489456,-9.336426940022235,markup,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T09:00:00Z,0.005489434923044989,-7.057849627045865,1,0,1.0,0.0,0.005489434923044989,0.0011857907265433454,0,1.0,7.06333906196891,accumulation_divergence,-0.0006029469171386914,3.577418390436282,2,1,0.5,0.25,-0.00015073672928467285,-0.0007673093641774598,0,0.0,-3.578021337353421,distribution_divergence,0.003408430501128379,2.6042791964155487,5,1,0.4166666666666667,0.08333333333333333,0.00028403587509403155,,0,0.2469145066148711,-2.6008707659144203,markup,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T10:00:00Z,0.0,0.1602218820278889,0,0,0.0,0.0,0.0,-0.005489434923044989,0,,-0.1602218820278889,flat,-0.0006029469171386914,3.611104729986603,2,1,0.5,0.25,-0.00015073672928467285,-0.0007673093641774598,0,0.0,-3.6117076769037415,distribution_divergence,0.0029679798988269113,-4.2520407436161705,4,1,0.3333333333333333,0.08333333333333333,0.00024733165823557596,,0,0.22209441552730005,4.255008723514997,accumulation_divergence,,,,,,,,,,,,unavailable
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T11:00:00Z,0.0,-0.44036551984825145,0,0,0.0,0.0,0.0,0.0,0,,0.44036551984825145,flat,0.00979331536528072,-3.979796243346534,2,0,0.5,0.0,0.00244832884132018,0.0050471399021645436,0,1.0,3.9895895587118146,accumulation_divergence,0.0018633287520275488,-4.496248269735492,3,1,0.25,0.08333333333333333,0.00015527739600229573,-0.022286524549166204,0,0.15199891404187765,4.49811159848752,accumulation_divergence,0.27116997006861876,-19.607713285389426,10,1,0.4166666666666667,0.041666666666666664,0.011298748752859114,,3,0.9629838858746311,19.878883255458046,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T12:00:00Z,0.30436788396193126,-1.8609362956155229,1,0,1.0,0.0,0.30436788396193126,0.30436788396193126,1,1.0,2.165304179577454,accumulation_divergence,0.30987402696187605,-9.043613571310882,2,0,0.5,0.0,0.07746850674046901,0.07899151859576958,1,1.0,9.353487598272757,accumulation_divergence,0.3062368840882401,-13.548253125826237,4,1,0.3333333333333333,0.08333333333333333,0.025519740340686676,0.003077938395518176,1,0.9671685490103331,13.854490009914478,accumulation_divergence,0.5763632083303882,-23.72257481352439,11,1,0.4583333333333333,0.041666666666666664,0.024015133680432843,,4,0.9822363121086918,24.298938021854777,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T13:00:00Z,0.06981684750704265,-8.685871131064982,1,0,1.0,0.0,0.06981684750704265,-0.23455103645488862,0,1.0,8.755687978572023,accumulation_divergence,0.37439723153036564,-10.63685143421349,2,0,0.5,0.0,0.09359930788259141,0.09375004461187608,1,1.0,11.011248665743857,accumulation_divergence,0.37626753653363654,-17.02593375554997,5,1,0.4166666666666667,0.08333333333333333,0.03135562804446971,0.00891382609930121,1,0.9731148322404536,17.402201292083607,accumulation_divergence,0.6465824544596765,-31.007625545989693,12,1,0.5,0.041666666666666664,0.02694093560248652,,4,0.9841348531669173,31.65420800044937,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T14:00:00Z,0.0,-8.245747371146994,0,0,0.0,0.0,0.0,-0.06981684750704265,0,,8.245747371146994,flat,0.37439723153036564,-18.136673869667675,2,0,0.5,0.0,0.09359930788259141,0.09375004461187608,1,1.0,18.51107110119804,accumulation_divergence,0.37626753653363654,-18.364594825852688,5,1,0.4166666666666667,0.08333333333333333,0.03135562804446971,0.00891382609930121,1,0.9731148322404536,18.740862362386324,accumulation_divergence,0.6465824544596765,-36.19024124910132,12,1,0.5,0.041666666666666664,0.02694093560248652,,4,0.9841348531669173,36.836823703560995,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T15:00:00Z,-0.005316353273587815,7.213361732256263,0,1,0.0,1.0,-0.005316353273587815,-0.005316353273587815,0,,-7.2186780855298505,distribution_divergence,0.36906097397730875,-11.84336460408819,2,1,0.5,0.25,0.09226524349432719,0.08981691465300701,1,0.9857470699469288,12.212425578065499,accumulation_divergence,0.3684558018183903,-13.985130788038791,4,2,0.3333333333333333,0.16666666666666666,0.030704650151532526,0.008062850460135069,1,0.9590526006687473,14.353586589857182,accumulation_divergence,0.6411584984103547,-30.82349984506221,11,2,0.4583333333333333,0.08333333333333333,0.02671493743376478,,4,0.975988085203965,31.464658343472564,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T16:00:00Z,-0.004833305386131581,-1.6859481425327005,0,1,0.0,1.0,-0.004833305386131581,0.00048304788745623384,0,,1.681114837146569,markdown,0.05966035981059825,-11.686175751579952,1,2,0.25,0.5,0.014915089952649563,-0.06255341678781945,0,0.8545266929244368,11.74583611139055,accumulation_divergence,0.36360468783815936,-12.892180666774443,4,3,0.3333333333333333,0.25,0.030300390653179948,0.007697389391806791,1,0.9464256493331187,13.255785354612602,accumulation_divergence,0.6358269298407659,-25.798365343609188,10,3,0.4166666666666667,0.125,0.026492788743365248,,3,0.9685613090317838,26.434192273449952,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T17:00:00Z,0.0,-2.6651312457972143,0,0,0.0,0.0,0.0,0.004833305386131581,0,,2.6651312457972143,flat,-0.010149401704129257,-5.863259071991722,0,2,0.0,0.5,-0.0025373504260323143,-0.09613665830862372,0,,5.853109670287592,markdown,0.36360468783815936,-12.866992798985045,4,3,0.3333333333333333,0.25,0.030300390653179948,0.007697389391806791,1,0.9464256493331187,13.230597486823203,accumulation_divergence,0.6358269298407659,-25.21082423412978,10,3,0.4166666666666667,0.125,0.026492788743365248,,3,0.9685613090317838,25.84665116397055,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T18:00:00Z,0.0,7.59605512765178,0,0,0.0,0.0,0.0,0.0,0,,-7.59605512765178,flat,-0.010149401704129257,10.389891217340397,0,2,0.0,0.5,-0.0025373504260323143,-0.09613665830862372,0,,-10.400040619044526,distribution_divergence,0.36360468783815936,-6.367850002688035,4,3,0.3333333333333333,0.25,0.030300390653179948,0.00780026698333584,1,0.9464256493331187,6.731454690526195,accumulation_divergence,0.6345879099294738,-22.77690958570937,9,3,0.375,0.125,0.026441162913728073,,3,0.9685022346814478,23.41149749563884,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T19:00:00Z,0.0,-1.226894166435366,0,0,0.0,0.0,0.0,0.0,0,,1.226894166435366,flat,-0.004833305386131581,1.6995664719055448,0,1,0.0,0.25,-0.0012083263465328953,-0.09347356984086008,0,,-1.7043997772916764,distribution_divergence,0.37403881432984676,-13.913166965634394,4,2,0.3333333333333333,0.16666666666666666,0.031169901194153898,0.010306163206030838,1,0.9734834021951799,14.287205779964241,accumulation_divergence,0.6253401319256557,-18.82062479864981,8,3,0.3333333333333333,0.125,0.026055838830235656,,2,0.9680541570958945,19.445964930575464,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T20:00:00Z,0.0,1.9044375856297258,0,0,0.0,0.0,0.0,0.0,0,,-1.9044375856297258,flat,0.0,5.413589697704491,0,0,0.0,0.0,0.0,-0.014915089952649563,0,,-5.413589697704491,flat,0.36971925873192646,-15.324359125901976,3,2,0.25,0.16666666666666666,0.030809938227660538,0.009586665322114385,1,0.9731830312477445,15.694078384633903,accumulation_divergence,0.6253401319256557,-7.203028471529449,8,3,0.3333333333333333,0.125,0.026055838830235656,,2,0.9680541570958945,7.828368603455105,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T21:00:00Z,0.0,1.7923530367399687,0,0,0.0,0.0,0.0,0.0,0,,-1.7923530367399687,flat,0.0,10.2410418251627,0,0,0.0,0.0,0.0,0.0025373504260323143,0,,-10.2410418251627,flat,0.3642098307472308,-7.261315830534166,2,2,0.16666666666666666,0.16666666666666666,0.0303508192289359,0.03006678335384187,1,0.9727898608077732,7.625525661281396,accumulation_divergence,0.36763067508731595,-4.846141571679241,7,3,0.2916666666666667,0.125,0.01531794479530483,,1,0.9469792310935834,5.213772246766557,accumulation_divergence
