experiment_id,cohort_role,chain,symbol,address,timestamp,source_bucket_start,source_bucket_end,price_usd,token_amount,value_usd,holders_count,holdings_delta_tokens,holdings_delta_pct,holdings_delta_notional_usd,selection_market_cap_usd,selection_liquidity_usd,selection_token_age_days,selection_netflow_usd,selection_flow_mcap_ratio,trailing_price_return_1h_pct,trailing_holdings_change_1h_pct,trailing_price_return_4h_pct,trailing_holdings_change_4h_pct,trailing_price_return_12h_pct,trailing_holdings_change_12h_pct,trailing_price_return_24h_pct,trailing_holdings_change_24h_pct,event_type,forward_1h_available,forward_price_return_1h_pct,mfe_1h_pct,mae_1h_pct,forward_4h_available,forward_price_return_4h_pct,mfe_4h_pct,mae_4h_pct,forward_12h_available,forward_price_return_12h_pct,mfe_12h_pct,mae_12h_pct,forward_24h_available,forward_price_return_24h_pct,mfe_24h_pct,mae_24h_pct
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T17:00:00Z,2026-08-14T16:00:00Z,2026-08-14T17:00:00Z,0.009171168404217825,149964962.657168,1375353.927261125,156,82.74158701300621,5.5173976106661463e-05,0.7588370285285224,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-7.257988498506784,5.517397609899888e-05,7.93736522730315,0.0018853131148244273,-9.02487473201069,-0.22499747041883067,-7.121898197483345,-0.5461344729297823,accumulation,True,3.063189092612295,3.063189092612295,3.063189092612295,True,28.419053782794013,28.419053782794013,3.063189092612295,True,14.099344732694474,30.05435598891888,3.063189092612295,True,-0.2866567238848705,33.40448157259968,-0.2866567238848705
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T18:00:00Z,2026-08-14T17:00:00Z,2026-08-14T18:00:00Z,0.00945209863444093,150020944.485544,1418012.7645093494,157,55981.82837599516,0.03732993852969119,529.1457635462504,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,3.063189092612295,0.03732993852969546,18.26334792267643,0.03256443545898158,-9.329060058053873,-0.1877515233065341,-2.7598433187589366,-0.5090084060631273,accumulation,True,15.655099650961724,15.655099650961724,15.655099650961724,True,26.188949841298225,26.188949841298225,15.655099650961724,True,9.93443253651427,26.188949841298225,9.93443253651427,True,-2.205583884461504,29.439504780628113,-3.250283487237138
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-15T03:00:00Z,2026-08-15T02:00:00Z,2026-08-15T03:00:00Z,0.010924310572728451,150031919.33955097,1638995.282687799,157,10974.85400697589,0.007315547868740038,119.89271366255791,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-3.0901001276029905,0.007315547868746997,-6.112266834609548,0.007315547868746997,35.877286424951784,0.04470341589826177,5.300538532119203,-0.28659615903871005,accumulation,True,-0.05758865164962046,-0.05758865164962046,-0.05758865164962046,True,3.3651899738532443,3.3651899738532443,-4.880853328129331,True,-9.19510115270008,11.995622811564811,-9.19510115270008,True,-30.73399196472958,11.995622811564811,-39.420401335239085
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-15T04:00:00Z,2026-08-15T03:00:00Z,2026-08-15T04:00:00Z,0.0109180194095676,150024758.301886,1637973.2230556787,156,-7161.037664979696,-0.004773009434594312,-78.18434821889296,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-0.05758865164962046,-0.004773009434588804,-4.858531416487755,0.002542189262366712,10.406770111207209,0.03992827276539934,12.0730120617085,-0.18521410704325225,distribution,True,-4.156214959880911,-4.156214959880911,-4.156214959880911,True,12.060156744870621,12.060156744870621,-4.826043930107082,True,-13.222836377428692,12.060156744870621,-13.222836377428692,True,-25.61588531848339,12.060156744870621,-39.38549425867858
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-15T08:00:00Z,2026-08-15T07:00:00Z,2026-08-15T08:00:00Z,0.01223474966379685,150020563.129444,1835464.0343105786,154,-4195.172441989183,-0.0027963200804146503,-51.32688462419697,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,8.349457723528264,-0.0027963200804115296,12.060156744870621,-0.0027963200804115296,10.967156137954625,-0.00025420190580272006,13.798715341919298,-0.2680022751052613,distribution,True,-6.326375124959826,-6.326375124959826,-6.326375124959826,True,-8.94099846654095,-6.326375124959826,-11.682766234163166,True,-27.00666439428645,-6.326375124959826,-27.00666439428645,True,-28.399424114173556,-6.326375124959826,-45.90895863252846
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-15T09:00:00Z,2026-08-15T08:00:00Z,2026-08-15T09:00:00Z,0.0114607335044653,150020563.221067,1719345.6952664377,154,0.09162300825119019,6.107363306731093e-08,0.001050066880444316,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-6.326375124959826,6.107363503815577e-08,9.522814462755802,-0.002796259008486235,-2.689819030926177,-0.00025414083233421536,24.05014244617112,-0.26800221419530645,accumulation,True,-5.718142237314627,-5.718142237314627,-5.718142237314627,True,-1.249258643508433,-1.249258643508433,-5.718142237314627,True,-32.04403965547875,-1.249258643508433,-32.04403965547875,True,-27.012513946223336,-1.249258643508433,-42.255846894332805
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-15T17:00:00Z,2026-08-15T16:00:00Z,2026-08-15T17:00:00Z,0.00914487863332833,150021121.749298,1371924.9508331034,154,558.5282309949398,0.0003723011159289576,5.107672885736295,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-3.4774841403373946,0.0003723011159362244,-19.19743126167791,0.0003723011159362244,-12.60831207250318,-0.0024239683030669035,-0.2866567238848705,0.0374481419759265,accumulation,True,1.0797960349969715,1.0797960349969715,1.0797960349969715,True,-14.834829112968528,1.3610221312866155,-14.834829112968528,True,-5.202150611277823,1.3610221312866155,-27.632680900409966,False,,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-16T02:00:00Z,2026-08-16T01:00:00Z,2026-08-16T02:00:00Z,0.00686315015608565,150488860.414738,1032827.6458445606,154,467738.66543999314,0.31178187443607874,3210.1606947217824,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,1.811245624088098,0.31178187443607897,-1.0104896828732057,0.31178187443607897,-36.57255822581376,0.3121553363194085,-39.116780870742915,0.3119004021729044,accumulation,True,10.253071359576316,10.253071359576316,10.253071359576316,True,26.68604007855302,26.68604007855302,10.253071359576316,False,,,,False,,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-16T03:00:00Z,2026-08-16T02:00:00Z,2026-08-16T03:00:00Z,0.0075668338391039845,150490340.006085,1138735.3972163077,154,1479.5913470089436,0.0009831899470374625,11.19582187259272,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,10.253071359576316,0.0009831899470347238,7.201722480863837,0.3127681297911522,-23.71996564662212,0.31314159534632235,-30.73399196472958,0.30554875825892225,accumulation,True,7.3272157318135855,7.3272157318135855,7.3272157318135855,True,17.13629253533906,17.13629253533906,7.3272157318135855,False,,,,False,,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-16T04:00:00Z,2026-08-16T03:00:00Z,2026-08-16T04:00:00Z,0.008121272078563006,151070562.506733,1226885.141178738,153,580222.5006479919,0.38555464797576433,4712.144793866542,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,7.3272157318135855,0.385554647975761,22.71668930034403,0.6995286698287195,-14.281463490737078,0.6999035752977001,-25.61588531848339,0.6970877451724311,accumulation,True,6.74618692417901,6.74618692417901,6.74618692417901,True,7.86673728849876,9.139412344429143,6.74618692417901,False,,,,False,,,
