experiment_id,cohort_role,chain,symbol,address,timestamp,price_usd,token_amount,value_usd,holders_count,holdings_delta_tokens,holdings_delta_pct,holdings_delta_notional_usd,selection_market_cap_usd,selection_liquidity_usd,selection_token_age_days,selection_netflow_usd,selection_flow_mcap_ratio,trailing_price_return_1h_pct,trailing_holdings_change_1h_pct,trailing_price_return_4h_pct,trailing_holdings_change_4h_pct,trailing_price_return_12h_pct,trailing_holdings_change_12h_pct,trailing_price_return_24h_pct,trailing_holdings_change_24h_pct
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T10:00:00Z,0.00731982862550105,103463544.156965,757335.4122159444,158,1014.0261099934578,0.000980090191793068,7.422497346935589,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,5.777216725265544,0.0009800901917822458,24.371544420946243,0.03631898118359178,16.28252689416163,0.09911064588086216,43.61088711877261,0.052419711188833595
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T11:00:00Z,0.00731810322078727,103463544.156965,757156.8957291517,158,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,-0.02357165450252996,0.0,18.929117456433573,0.029500722567687987,5.941988748134275,0.09029337582517893,51.594226242174315,0.041522174919683685
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T12:00:00Z,0.00759051760605542,103463544.156965,785341.8535083353,158,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,3.722472573143687,0.0,20.9023285647443,0.03620419821281917,7.350569639319171,0.09029337582517893,46.26641465953776,0.041522174919683685
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T13:00:00Z,0.00733393535947666,103463544.156965,758794.9449095406,158,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,-3.3802997357396114,0.0,5.981070002899025,0.0009800901917822458,6.359869954840347,0.09029337582517893,51.34635580392975,0.07621046624415317
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T14:00:00Z,0.00698751577102569,103463544.156965,722953.1465230057,158,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,-4.723515704339265,0.0,-4.539899381218271,0.0,4.561588277425499,0.07503867746636583,51.962970912238205,0.11107052436758469
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T15:00:00Z,0.00806354069081929,104035419.239445,838893.8363237088,158,571875.0824799985,0.5527310002182065,4611.337997643105,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,15.399248532009423,0.5527310002181984,10.186211475052499,0.5527310002181984,19.822921385130797,0.6281844397170833,65.2077048962778,0.6644154458060658
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T16:00:00Z,0.00803913017526494,104035419.239445,836354.2781041611,158,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,-0.3027270090190326,0.0,5.910170985594365,0.5527310002181984,26.922775397354105,0.6168372232509656,47.76646303967993,0.6644154458060658
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T17:00:00Z,0.00826528907223626,104035419.239445,859882.8137653028,158,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,2.81322595903688,0.0,12.699235364218708,0.5527310002181984,40.73734817688508,0.6332427769329962,43.920985578599755,0.6644154458060658
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T18:00:00Z,0.00819525270142125,104035419.239445,852596.5505655538,158,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,-0.8473553701862535,0.0,17.284210440047087,0.5527310002181984,39.24591510855537,0.5892507276697545,43.211579215936055,0.6973483089132149
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T19:00:00Z,0.00778203314820087,104035419.239445,809607.0811083359,158,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,-5.042181959181291,0.0,-3.491115794069588,0.0,26.468608929060156,0.582394782424811,36.50161491987309,0.697323936930716
