experiment_id,cohort_role,chain,symbol,address,observed_from,observed_to,valid_row_count,raw_row_count,incomplete_row_count,invalid_metric_row_count,gap_count,price_return_24h_pct,holdings_change_24h_pct,price_return_all_pct,holdings_change_all_pct,wallets_change_all,gross_accumulation_tokens,gross_distribution_tokens,accumulation_event_count,distribution_event_count,accumulation_weighted_trailing_1h_pct,accumulation_weighted_forward_1h_pct,accumulation_weighted_trailing_4h_pct,accumulation_weighted_forward_4h_pct,accumulation_weighted_trailing_12h_pct,accumulation_weighted_forward_12h_pct,accumulation_weighted_trailing_24h_pct,accumulation_weighted_forward_24h_pct
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-12T11:00:00Z,2026-08-16T09:00:00Z,95,96,1,0,0,-27.012513946223336,0.6999035752977001,-20.13696428909224,0.13630356302547497,2,2486128.0420349836,2280493.769495964,20,11,5.970243882932083,-0.3577362915761461,11.012053017494862,-3.2125842129662563,-15.241231754680765,-15.968317968145938,-20.34065923744433,-12.85127543632069
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-12T11:00:00Z,2026-08-16T09:00:00Z,95,96,1,0,0,39.79855493222657,1.283841092806992,171.94309147884442,1.1434906313696036,9,2615023.169873014,1430714.297259003,28,10,6.1129912931490855,0.2201141407081765,5.506489014969216,6.138509989151345,7.998804191837852,13.225829079538306,35.57413753729642,11.41024498444474
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T11:00:00Z,2026-08-16T09:00:00Z,95,96,1,0,0,-20.47822449628418,0.20396392995596369,-64.1142089606004,1.3095730179077947,5,2164205.1670080423,279655.538993001,26,8,-1.5375569359979278,-2.058578591447053,-7.755580127698629,-5.909495537768859,-14.387036808165496,-7.911893421215425,-27.113826189443625,-25.23809849149589
2026-08-16-seven-token-pilot,momentum,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-12T11:00:00Z,2026-08-16T09:00:00Z,95,96,1,0,0,168.91997208747676,0.8568932616878966,264.02606257928034,-0.14709686926193122,13,2708555.817207992,2845713.6509609967,26,10,4.391010627516195,4.019894191358176,10.681600657017777,16.002905385484723,23.656529147432426,44.54569373068273,19.928352103212497,12.845324431052688
2026-08-16-seven-token-pilot,early,ethereum,CDXR,0x40aaf75454036bed56f3266ccf18f6b7befd6aca,2026-08-12T11:00:00Z,2026-08-16T09:00:00Z,95,96,1,0,0,0.038330494037519536,45.55287739813654,0.7210577393060413,52.49990540747014,0,22680674.51521165,0,7,0,0.03300907054247729,0.030562221361528273,0.06224324258414815,-0.0737327495285192,0.2653339502095952,0.34596917912949365,1.4488857749498536,0.4671893739818818
2026-08-16-seven-token-pilot,momentum,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-12T11:00:00Z,2026-08-16T09:00:00Z,95,96,1,0,0,27.22589537527078,3.705465871730018,9.476007616249493,11.280060569893035,-2,9739793.550277993,2673976.795353003,45,14,2.909476977432033,0.7739872457391305,2.6370290674738692,0.5525222024902391,0.3976319233271381,-0.3021233591067302,9.953210396442527,4.136866254686359
2026-08-16-seven-token-pilot,early,solana,TOAD,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-12T11:00:00Z,2026-08-16T09:00:00Z,95,96,1,0,0,-6.984507008646734,5.345793587501091,-46.94746819551738,32.578556975714704,-4,15630443.366657007,6463691.933934003,33,21,-0.2150956779476538,-0.22924371580151043,0.8459773190463225,-1.1258641893153727,-7.426496094352975,0.11305539044809737,-11.807878385658235,-4.793369770069627
