evaluation_id,theory_id,theory_role,block_id,chain,symbol,token_address,signal_timestamp,entry_timestamp,exit_timestamp,holding_period_hours,gross_return_pct,gross_objective_pct,base_objective_pct,stress_objective_pct
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-2,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-14T17:00:00Z,2026-08-14T18:00:00Z,2026-08-14T22:00:00Z,4,-0.1219910706,-0.1219910706,-2.109563448295071,-5.053467761489139
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-2,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-14T22:00:00Z,2026-08-14T23:00:00Z,2026-08-15T03:00:00Z,4,4.526067561087,4.526067561087,2.445998816621353,-0.6349070247416821
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-2,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-15T04:00:00Z,2026-08-15T05:00:00Z,2026-08-15T09:00:00Z,4,4.148599906171,4.148599906171,2.0760427680381888,-0.9937372141961998
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-2,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-15T09:00:00Z,2026-08-15T10:00:00Z,2026-08-15T14:00:00Z,4,10.240268929415,10.240268929415,8.046487577719642,4.797155651025142
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-2,solana,TOAD,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-14T11:00:00Z,2026-08-14T12:00:00Z,2026-08-14T16:00:00Z,4,4.599835131182,4.599835131182,2.5182984120714735,-0.5647817284201162
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-2,solana,TOAD,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-15T00:00:00Z,2026-08-15T01:00:00Z,2026-08-15T05:00:00Z,4,-2.092516251674,-2.092516251674,-4.04087517826569,-6.9266982617476
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-2,solana,TOAD,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-15T05:00:00Z,2026-08-15T06:00:00Z,2026-08-15T10:00:00Z,4,-5.587396828569,-5.587396828569,-7.4662076316804775,-10.24901911015842
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-15T17:00:00Z,2026-08-15T18:00:00Z,2026-08-15T22:00:00Z,4,-24.994688010787,-24.994688010787,-26.487293719372353,-28.698075290254398
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-16T02:00:00Z,2026-08-16T03:00:00Z,2026-08-16T07:00:00Z,4,17.136292535339,17.136292535339,14.80528031388575,11.352688091406616
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T16:00:00Z,2026-08-15T17:00:00Z,2026-08-15T21:00:00Z,4,-4.293269739998,-4.293269739998,-6.197833672172037,-9.018789546585603
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T00:00:00Z,2026-08-16T01:00:00Z,2026-08-16T05:00:00Z,4,-0.403083973784,-0.403083973784,-2.385062602705701,-5.3206817025784225
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-15T14:00:00Z,2026-08-15T15:00:00Z,2026-08-15T19:00:00Z,4,-5.187702731727,-5.187702731727,-7.074467447365629,-9.869059909347977
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-15T23:00:00Z,2026-08-16T00:00:00Z,2026-08-16T04:00:00Z,4,20.376736252965,20.376736252965,17.981239201530986,14.433134900474819
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T14:00:00Z,2026-08-15T15:00:00Z,2026-08-15T19:00:00Z,4,28.702775380307,28.702775380307,26.14159015023887,22.348075845904326
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T21:00:00Z,2026-08-15T22:00:00Z,2026-08-16T02:00:00Z,4,43.810681933613,43.810681933613,40.94884936313407,36.71002951314084
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,ethereum,CDXR,0x40aaf75454036bed56f3266ccf18f6b7befd6aca,2026-08-15T15:00:00Z,2026-08-15T16:00:00Z,2026-08-15T20:00:00Z,4,-0.009561600612,-0.009561600612,-1.9993713247598133,-4.946589496581777
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,ethereum,CDXR,0x40aaf75454036bed56f3266ccf18f6b7befd6aca,2026-08-15T22:00:00Z,2026-08-15T23:00:00Z,2026-08-16T03:00:00Z,4,-0.067971940334,-0.067971940334,-2.0566192987213516,-5.002115825780007
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-15T14:00:00Z,2026-08-15T15:00:00Z,2026-08-15T19:00:00Z,4,2.029479183357,2.029479183357,-0.0009074523917962374,-3.0082263513212415
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-15T20:00:00Z,2026-08-15T21:00:00Z,2026-08-16T01:00:00Z,4,3.68043083538,3.68043083538,1.617190261755952,-1.438790437116888
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-16T01:00:00Z,2026-08-16T02:00:00Z,2026-08-16T06:00:00Z,4,2.207310671361,2.207310671361,0.1733851890009186,-2.8391752930374548
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,solana,TOAD,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-15T13:00:00Z,2026-08-15T14:00:00Z,2026-08-15T18:00:00Z,4,1.232195841676,1.232195841676,-0.7823248555733575,-3.7661438280067627
2026-08-17-paper-strategy-feasibility,flow-only-benchmark-v1,reference,chronological-block-3,solana,TOAD,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-15T21:00:00Z,2026-08-15T22:00:00Z,2026-08-16T02:00:00Z,4,-2.959503630741,-2.959503630741,-4.890609508489263,-7.750878138973172
